fecha_hora,tipo_resultado,tipo_animal,raza,color,edad_en_dias,esterilizado,sexo
2014-02-11 18:16:00,Return to Owner,Dog,Beagle Mix,Tricolor,1825,Si,Macho
2013-11-21 15:29:00,Euthanasia,Dog,Pit Bull,Black/White,1825,Si,Macho
2014-12-05 18:29:00,Adoption,Dog,Australian Cattle Dog Mix,White/Black,30,Si,Hembra
2014-05-29 19:13:00,Transfer,Cat,Domestic Medium Hair Mix,Orange Tabby/White,365,Si,Macho
2014-04-28 14:49:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,14,No,Hembra
2014-02-11 19:05:00,Return to Owner,Dog,English Bulldog Mix,Brown/White,1095,No,Hembra
2013-10-09 18:48:00,Transfer,Cat,Domestic Longhair Mix,Black Smoke,30,No,Hembra
2014-05-09 16:33:00,Return to Owner,Dog,Pit Bull Mix,Gray/White,730,Si,Macho
2014-10-01 15:51:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby,240,Si,Hembra
2014-01-01 19:13:00,Adoption,Dog,Labrador Retriever Mix,Black,1460,Si,Macho
2013-12-30 13:52:00,Euthanasia,Dog,Pit Bull Mix,Blue,730,Si,Hembra
2014-01-06 11:15:00,Return to Owner,Dog,Labrador Retriever,Yellow,1825,No,Macho
2014-03-27 08:11:00,Transfer,Dog,Pit Bull Mix,Brown Brindle,2555,Si,Macho
2014-02-13 19:31:00,Euthanasia,Other,Raccoon,Brown/Black,28,Desconocido,Desconocido
2014-05-10 13:57:00,Return to Owner,Dog,Pit Bull Mix,Brown Brindle,5475,Si,Hembra
2014-10-12 11:58:00,Transfer,Other,Rabbit Sh Mix,Tricolor,1095,Si,Macho
2014-04-20 17:11:00,Adoption,Dog,Labrador Retriever Mix,Red,365,Si,Hembra
2014-02-28 14:39:00,Adoption,Dog,Beagle/Chinese Sharpei,Tricolor,365,Si,Hembra
2014-03-17 11:55:00,Return to Owner,Dog,Parson Russell Terrier Mix,White/Black,3650,Si,Macho
2014-10-10 15:07:00,Transfer,Cat,Domestic Shorthair Mix,Tortie,270,Si,Hembra
2013-11-29 17:50:00,Adoption,Cat,Domestic Shorthair Mix,Calico,300,No,Hembra
2014-08-19 17:05:00,Adoption,Dog,Beagle Mix,White/Tan,120,Si,Macho
2014-05-22 16:40:00,Euthanasia,Other,Bat,Brown,365,Desconocido,Desconocido
2013-12-07 12:04:00,Adoption,Dog,Miniature Pinscher,Black/Tan,1095,Si,Macho
2014-10-19 13:41:00,Adoption,Dog,Chihuahua Shorthair/Dachshund,Brown/Black,60,Si,Hembra
2014-06-18 12:09:00,Adoption,Dog,Pit Bull Mix,Blue/White,90,Si,Hembra
2014-11-21 13:10:00,Euthanasia,Other,Bat Mix,Brown,730,Desconocido,Desconocido
2014-01-27 15:33:00,Adoption,Dog,Pit Bull/Boxer,Brown/White,365,Si,Macho
2014-08-06 18:43:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan,365,Si,Macho
2014-09-29 19:28:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,90,No,Hembra
2014-09-14 15:09:00,Adoption,Dog,Staffordshire Mix,Chocolate/White,730,Si,Macho
2014-02-11 13:23:00,Return to Owner,Dog,Labrador Retriever Mix,Yellow,365,Si,Macho
2014-05-03 08:41:00,Adoption,Dog,Labrador Retriever Mix,Yellow,2920,Si,Macho
2014-09-06 19:07:00,Adoption,Cat,Domestic Medium Hair Mix,Brown Tabby,60,No,Hembra
2014-11-25 18:40:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,90,Si,Hembra
2013-12-23 19:11:00,Adoption,Dog,Cocker Spaniel Mix,Brown,60,Si,Macho
2013-12-26 09:31:00,Adoption,Cat,Domestic Shorthair Mix,White/Black,120,Si,Hembra
2014-10-30 11:19:00,Adoption,Dog,Maltese Mix,White/Tan,90,Si,Hembra
2014-06-20 15:04:00,Adoption,Cat,Domestic Shorthair Mix,Blue Tabby,30,No,Macho
2013-11-10 10:44:00,Euthanasia,Dog,Labrador Retriever Mix,Black/Gray,3285,Si,Hembra
2013-10-02 15:08:00,Return to Owner,Dog,Manchester Terrier,Black/Tan,4380,Si,Hembra
2013-11-15 14:39:00,Transfer,Cat,Domestic Medium Hair Mix,Calico,120,No,Hembra
2013-12-13 11:54:00,Transfer,Dog,Shih Tzu,Black/White,730,Si,Macho
2013-11-04 15:49:00,Transfer,Dog,Australian Cattle Dog Mix,Red Merle,60,No,Macho
2014-06-19 14:39:00,Euthanasia,Cat,Domestic Shorthair Mix,Brown Tabby/White,3,No,Macho
2014-03-23 14:07:00,Adoption,Dog,Maltese Mix,White,1825,Si,Macho
2014-10-17 08:24:00,Euthanasia,Other,Bat Mix,Brown,365,Desconocido,Desconocido
2013-10-02 15:25:00,Transfer,Dog,Labrador Retriever Mix,Brown,240,Si,Hembra
2014-10-22 18:00:00,Return to Owner,Dog,Pit Bull Mix,Brown Brindle/White,60,Si,Macho
2014-04-29 08:51:00,Adoption,Dog,Chihuahua Shorthair Mix,Brown/White,90,Si,Macho
2013-10-08 18:22:00,Adoption,Dog,German Shepherd Mix,Tan/Black,365,Si,Hembra
2014-11-07 17:22:00,Adoption,Dog,Chihuahua Shorthair/Dachshund,Black/Brown,120,Si,Hembra
2014-08-31 11:22:00,Return to Owner,Dog,Pit Bull Mix,Black/White,210,No,Macho
2014-03-30 18:30:00,Adoption,Dog,Plott Hound/Labrador Retriever,Brown Brindle,60,Si,Hembra
2014-02-10 17:16:00,Transfer,Dog,Chihuahua Shorthair Mix,Red,365,Si,Macho
2014-07-16 19:00:00,Adoption,Dog,Border Collie,Black/White,365,Si,Macho
2014-07-30 17:00:00,Adoption,Dog,Dachshund/Jack Russell Terrier,Red/White,730,Si,Macho
2014-08-16 09:00:00,Transfer,Cat,Ragdoll Mix,Tortie Point,120,No,Hembra
2014-09-29 17:51:00,Transfer,Cat,Domestic Shorthair Mix,Blue,30,No,Macho
2014-02-21 13:04:00,Return to Owner,Dog,Lhasa Apso/Miniature Poodle,Cream,3285,Si,Macho
2013-10-27 15:06:00,Transfer,Other,Fox Mix,White/Gray,270,No,Hembra
2014-04-26 13:41:00,Euthanasia,Cat,Domestic Shorthair Mix,Black,21,No,Macho
2013-11-21 13:48:00,Transfer,Dog,Chihuahua Shorthair Mix,Chocolate/White,2555,Si,Macho
2014-06-17 16:33:00,Adoption,Dog,Chihuahua Shorthair Mix,Brown,730,Si,Macho
2014-09-01 14:24:00,Adoption,Cat,Domestic Shorthair Mix,Tortie,180,Si,Hembra
2014-06-13 15:53:00,Euthanasia,Cat,Domestic Shorthair Mix,Black,30,No,Macho
2014-09-23 13:23:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,21,No,Hembra
2013-12-19 16:38:00,Adoption,Dog,Yorkshire Terrier/Miniature Poodle,Gray,365,Si,Hembra
2014-01-21 15:12:00,Transfer,Cat,Domestic Medium Hair Mix,Black,365,No,Macho
2014-12-02 18:15:00,Adoption,Cat,Domestic Shorthair Mix,Blue Tabby,90,Si,Macho
2014-11-09 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby/White,90,No,Hembra
2014-06-01 18:16:00,Adoption,Dog,Australian Kelpie Mix,Tan/Black,60,Si,Macho
2014-03-31 16:25:00,Adoption,Dog,Labrador Retriever Mix,Black/White,1825,Si,Hembra
2014-05-20 17:18:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,6,No,Macho
2013-10-09 17:38:00,Adoption,Dog,Great Pyrenees Mix,White,150,Si,Hembra
2014-03-03 18:20:00,Adoption,Dog,American Eskimo Mix,Cream,120,Si,Hembra
2014-10-13 12:14:00,Adoption,Dog,Labrador Retriever/Border Collie,Black/White,365,Si,Macho
2014-07-05 16:49:00,Transfer,Dog,Jack Russell Terrier Mix,Sable,30,No,Macho
2014-07-23 19:44:00,Transfer,Dog,Belgian Tervuren Mix,Black/White,180,Si,Hembra
2013-10-13 17:24:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,365,Si,Hembra
2014-05-31 15:47:00,Adoption,Cat,Siamese Mix,Lynx Point,730,Si,Macho
2014-07-25 16:18:00,Return to Owner,Dog,Shih Tzu Mix,Black/White,2920,No,Macho
2014-04-25 16:20:00,Adoption,Dog,German Shepherd/Labrador Retriever,Sable,240,Si,Macho
2013-11-03 17:26:00,Adoption,Dog,Leonberger Mix,Brown/White,240,Si,Macho
2014-01-14 12:54:00,Adoption,Dog,Dachshund Mix,Black/Brown,150,Si,Hembra
2014-12-10 15:23:00,Transfer,Dog,Chihuahua Shorthair Mix,Yellow,730,No,Macho
2014-03-07 15:44:00,Euthanasia,Cat,Domestic Shorthair Mix,Orange/White,365,No,Macho
2014-04-17 18:14:00,Return to Owner,Cat,Domestic Medium Hair,Cream Tabby,2190,No,Hembra
2014-11-12 16:57:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan/White,2555,Si,Macho
2014-07-06 14:14:00,Adoption,Cat,Domestic Shorthair Mix,Calico,730,Si,Hembra
2014-07-22 10:51:00,Transfer,Dog,Chihuahua Shorthair Mix,Black,4,No,Hembra
2014-05-22 17:37:00,Return to Owner,Dog,Miniature Poodle/Lhasa Apso,Black/White,330,Si,Hembra
2014-05-10 12:44:00,Adoption,Cat,Domestic Shorthair Mix,Calico,365,Si,Hembra
2014-06-09 17:13:00,Adoption,Dog,Miniature Schnauzer Mix,Black/White,1095,Si,Macho
2014-04-08 15:29:00,Transfer,Dog,Miniature Pinscher/Chihuahua Shorthair,Black/Tan,150,No,Macho
2014-07-15 17:10:00,Adoption,Dog,Chihuahua Shorthair/Italian Greyhound,Brown/White,730,Si,Hembra
2014-09-06 18:57:00,Transfer,Dog,Pit Bull Mix,White/Brown Brindle,1460,Si,Hembra
2014-07-31 18:59:00,Return to Owner,Dog,Border Collie Mix,Black/White,730,Si,Macho
2014-03-27 17:09:00,Transfer,Dog,Boxer Mix,White/Tricolor,730,Si,Hembra
2013-11-23 17:33:00,Return to Owner,Dog,Miniature Poodle Mix,White,365,Si,Hembra
2013-11-07 16:52:00,Return to Owner,Dog,Pit Bull Mix,Black/White,1095,Si,Hembra
2014-05-26 17:09:00,Adoption,Cat,Domestic Medium Hair Mix,Torbie,30,Si,Hembra
2014-08-31 12:01:00,Transfer,Other,American Sable,Sable,1460,No,Macho
2013-12-07 12:51:00,Adoption,Dog,Chihuahua Shorthair Mix,White/Black,365,Si,Macho
2014-06-28 17:58:00,Adoption,Dog,Chihuahua Longhair Mix,Black/White,1095,Si,Macho
2014-06-08 12:53:00,Adoption,Dog,Black/Tan Hound Mix,Black/Tan,365,Si,Macho
2014-05-26 12:55:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,1095,Si,Macho
2013-12-23 15:27:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,60,Si,Macho
2014-08-16 12:01:00,Return to Owner,Dog,German Shepherd Mix,Black/Brown,240,No,Hembra
2014-04-02 16:48:00,Return to Owner,Dog,Chihuahua Shorthair,Tan/White,1460,Si,Macho
2014-05-13 13:22:00,Transfer,Cat,Domestic Shorthair Mix,Torbie/White,21,No,Hembra
2013-12-19 13:37:00,Return to Owner,Dog,Pit Bull Mix,Blue/White,730,No,Hembra
2014-03-12 15:23:00,Transfer,Dog,Labrador Retriever Mix,Black/White,1825,No,Macho
2014-10-20 13:50:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,365,No,Macho
2014-07-30 12:42:00,Return to Owner,Dog,Great Dane/Mastiff,Black/White,730,No,Macho
2014-05-10 16:10:00,Adoption,Cat,Domestic Longhair Mix,Blue/White,1460,Si,Macho
2014-08-26 19:20:00,Adoption,Dog,Labrador Retriever Mix,Black,1460,Si,Hembra
2014-01-14 18:40:00,Adoption,Dog,Rottweiler/Labrador Retriever,Black/Brown,730,Si,Macho
2014-08-02 16:56:00,Return to Owner,Dog,Labrador Retriever/Border Collie,Black,2190,Si,Hembra
2014-09-10 15:00:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan/White,1095,Si,Macho
2014-06-10 19:01:00,Euthanasia,Dog,Jack Russell Terrier Mix,White/Tan,90,No,Hembra
2013-10-20 13:19:00,Return to Owner,Dog,Dachshund Mix,Black/White,1460,Si,Macho
2014-07-01 15:34:00,Transfer,Dog,German Shepherd Mix,Black/White,1095,Si,Hembra
2014-03-01 18:04:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby/White,365,Si,Hembra
2013-10-01 17:02:00,Adoption,Dog,Labrador Retriever Mix,Brown,240,Si,Macho
2013-11-07 17:39:00,Adoption,Dog,Miniature Poodle Mix,Apricot,2190,Si,Macho
2013-11-16 13:31:00,Return to Owner,Dog,Maltese Mix,White,4745,Si,Hembra
2014-02-13 16:48:00,Transfer,Dog,Dachshund Wirehair Mix,Black/Silver,730,Si,Macho
2014-12-15 19:17:00,Return to Owner,Cat,Domestic Shorthair Mix,Black,1460,Si,Macho
2014-12-04 18:34:00,Return to Owner,Cat,Domestic Medium Hair Mix,Orange Tabby/White,4015,Si,Macho
2014-07-12 17:09:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,60,Si,Hembra
2014-03-25 19:23:00,Adoption,Cat,Domestic Shorthair Mix,Black,120,No,Hembra
2014-04-06 12:37:00,Adoption,Dog,Queensland Heeler Mix,Blue Merle/Tan,365,Si,Hembra
2014-03-19 08:37:00,Adoption,Cat,Domestic Shorthair Mix,White/Black,3650,Si,Macho
2014-09-27 14:10:00,Adoption,Dog,Dachshund/Beagle,White/Tricolor,1095,Si,Hembra
2014-07-28 11:33:00,Return to Owner,Dog,Chinese Crested Mix,White,1095,Si,Hembra
2014-08-10 17:14:00,Return to Owner,Dog,Pointer Mix,Black/White,120,Si,Hembra
2014-06-22 14:18:00,Return to Owner,Dog,Staffordshire Mix,Buff/White,1095,No,Hembra
2014-12-19 18:07:00,Adoption,Dog,Yorkshire Terrier Mix,White/Gray,2555,Si,Macho
2013-12-18 16:16:00,Transfer,Cat,Domestic Shorthair Mix,Black,90,Si,Hembra
2013-12-18 18:21:00,Adoption,Dog,Labrador Retriever Mix,Black/White,60,Si,Macho
2013-11-11 16:51:00,Return to Owner,Dog,Australian Cattle Dog Mix,Red Merle,270,Si,Hembra
2014-11-11 17:58:00,Euthanasia,Other,Bat Mix,Brown,1095,Desconocido,Desconocido
2014-03-24 17:25:00,Adoption,Cat,Domestic Shorthair Mix,Torbie,150,Si,Hembra
2014-05-01 16:40:00,Euthanasia,Other,Raccoon Mix,Gray/Black,365,Desconocido,Desconocido
2013-11-24 15:15:00,Return to Owner,Dog,Siberian Husky,Cream/White,300,Si,Hembra
2013-10-20 16:58:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Macho
2014-11-11 10:26:00,Euthanasia,Dog,Manchester Terrier Mix,Black/Brown,1095,No,Hembra
2014-10-09 16:33:00,Adoption,Cat,Domestic Longhair Mix,White,1095,Si,Hembra
2013-11-09 08:53:00,Died,Cat,Domestic Shorthair Mix,Orange Tabby/White,35,No,Macho
2014-05-27 08:21:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,No,Macho
2014-12-11 18:25:00,Return to Owner,Dog,Boxer Mix,Brown Brindle,1460,No,Macho
2014-03-17 11:31:00,Transfer,Cat,Domestic Shorthair Mix,Torbie,270,Si,Hembra
2014-01-21 12:45:00,Transfer,Dog,Chihuahua Shorthair/Australian Cattle Dog,White/Brown,365,Si,Macho
2014-06-17 18:57:00,Adoption,Dog,Labrador Retriever/Flat Coat Retriever,Black/Brown,365,Si,Macho
2014-04-10 11:39:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,7,No,Hembra
2013-11-06 08:31:00,Transfer,Cat,Domestic Shorthair Mix,Tortie,60,Si,Hembra
2013-12-08 18:29:00,Adoption,Dog,Miniature Pinscher Mix,Black/Tan,365,Si,Macho
2014-04-21 18:03:00,Transfer,Cat,Domestic Shorthair Mix,Black,28,No,Macho
2014-07-01 09:42:00,Disposal,Other,Bat Mix,Brown,180,Desconocido,Desconocido
2014-02-21 17:26:00,Adoption,Dog,Border Collie Mix,Black/White,60,Si,Macho
2014-08-30 14:38:00,Transfer,Cat,Domestic Shorthair Mix,Torbie,7,No,Macho
2014-12-22 16:48:00,Return to Owner,Dog,Labrador Retriever/German Shepherd,Tan,1095,No,Macho
2014-10-14 14:56:00,Transfer,Cat,Siamese Mix,Tortie Point,30,No,Hembra
2014-10-20 13:01:00,Return to Owner,Dog,German Shepherd Mix,Brown/Black,2190,Si,Hembra
2014-07-19 17:50:00,Adoption,Dog,Labrador Retriever/Catahoula,Black Brindle,730,Si,Macho
2014-06-05 16:34:00,Transfer,Dog,Yorkshire Terrier,Black/Red,1095,Si,Hembra
2013-11-28 12:01:00,Transfer,Dog,Miniature Schnauzer,Black/White,300,Si,Macho
2013-12-09 07:19:00,Transfer,Cat,Siamese Mix,Flame Point,365,Si,Macho
2013-10-29 16:06:00,Transfer,Dog,Chihuahua Shorthair Mix,Tan,2920,Si,Macho
2014-11-07 17:10:00,Return to Owner,Dog,Australian Shepherd/English Springer Spaniel,Brown Brindle/White,270,Si,Hembra
2013-10-14 16:03:00,Adoption,Cat,Domestic Medium Hair Mix,Black,365,Si,Macho
2014-09-06 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Black,90,No,Macho
2013-10-09 13:15:00,Transfer,Cat,Domestic Shorthair Mix,White/Blue,90,Si,Macho
2014-09-26 12:09:00,Return to Owner,Dog,German Shepherd Mix,Black/Tan,730,No,Macho
2014-10-14 16:38:00,Adoption,Dog,Labrador Retriever/Border Collie,Black/White,1095,Si,Macho
2013-12-12 13:14:00,Return to Owner,Cat,Domestic Shorthair Mix,White/Blue Tabby,240,Si,Macho
2014-01-05 14:41:00,Transfer,Dog,Beagle Mix,Tan/White,730,Si,Macho
2014-05-24 08:13:00,Transfer,Dog,Chihuahua Shorthair/Jack Russell Terrier,White,14,No,Macho
2014-02-24 14:28:00,Adoption,Dog,Boxer/Catahoula,Red/White,60,Si,Hembra
2013-12-09 15:53:00,Transfer,Dog,Rat Terrier/Chihuahua Shorthair,White/Tan,730,No,Hembra
2014-08-18 12:28:00,Euthanasia,Dog,Pit Bull Mix,Black/White,730,Si,Macho
2014-12-11 14:40:00,Transfer,Dog,Bull Terrier,White,730,Si,Hembra
2013-12-13 11:43:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,730,Si,Macho
2014-10-05 17:51:00,Return to Owner,Dog,German Shepherd Mix,Black,1095,Si,Macho
2014-04-11 16:00:00,Transfer,Cat,Domestic Shorthair Mix,Calico,2920,Si,Hembra
2013-10-05 15:06:00,Transfer,Dog,Chihuahua Shorthair Mix,Buff,365,No,Hembra
2014-03-16 16:07:00,Transfer,Cat,Siamese Mix,Tortie Point,1825,Si,Hembra
2014-10-03 15:56:00,Transfer,Cat,Domestic Shorthair Mix,White/Black,60,Si,Macho
2014-08-06 14:37:00,Transfer,Cat,Domestic Shorthair Mix,Cream Tabby,365,Si,Macho
2014-01-03 14:36:00,Return to Owner,Dog,Australian Kelpie Mix,Tan,730,No,Macho
2014-09-11 07:53:00,Adoption,Cat,Domestic Shorthair Mix,White/Black,120,Si,Hembra
2014-05-24 14:46:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Macho
2014-11-21 17:10:00,Adoption,Dog,Pit Bull Mix,Brown Brindle,365,Si,Macho
2013-12-16 17:32:00,Adoption,Cat,Domestic Shorthair Mix,Cream Tabby,240,Si,Macho
2013-12-05 18:55:00,Adoption,Dog,Dachshund Mix,Tan/White,365,Si,Macho
2014-08-27 18:20:00,Transfer,Cat,Domestic Shorthair Mix,Blue,365,No,Hembra
2014-09-17 08:54:00,Euthanasia,Cat,Domestic Shorthair Mix,Brown Tabby,35,No,Hembra
2014-10-05 14:42:00,Adoption,Cat,Domestic Shorthair Mix,Cream Tabby,60,No,Hembra
2013-12-12 19:47:00,Return to Owner,Dog,Australian Cattle Dog Mix,Red/Red Tick,240,No,Macho
2014-06-26 09:02:00,Euthanasia,Dog,Queensland Heeler/Pit Bull,White/Tan,365,Si,Hembra
2014-09-29 12:37:00,Adoption,Dog,Australian Cattle Dog Mix,Black/White,730,Si,Hembra
2014-06-25 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,730,No,Hembra
2014-05-26 18:12:00,Transfer,Cat,Domestic Medium Hair Mix,Black/White,365,Desconocido,Desconocido
2014-05-25 13:48:00,Transfer,Cat,Domestic Shorthair Mix,Torbie,21,No,Hembra
2014-02-13 14:31:00,Euthanasia,Cat,Domestic Medium Hair Mix,Orange Tabby,3650,Si,Macho
2014-02-12 15:39:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,90,No,Macho
2014-08-10 17:29:00,Adoption,Dog,Australian Kelpie Mix,Black/White,60,Si,Macho
2013-10-09 17:31:00,Adoption,Dog,Dachshund Wirehair Mix,Tan,60,Si,Macho
2013-12-02 15:49:00,Return to Owner,Dog,Pit Bull Mix,Chocolate/White,730,Si,Hembra
2014-12-19 11:46:00,Transfer,Dog,Shih Tzu Mix,White/Brown,730,Si,Macho
2013-12-27 13:15:00,Adoption,Cat,Domestic Shorthair Mix,Calico,365,Si,Hembra
2014-11-06 18:12:00,Adoption,Dog,Great Dane/Anatol Shepherd,Black/White,365,Si,Hembra
2013-10-14 17:06:00,Transfer,Dog,Labrador Retriever Mix,Black,365,No,Hembra
2014-05-12 11:53:00,Return to Owner,Dog,Chihuahua Longhair Mix,Red/White,1460,No,Macho
2013-12-28 18:12:00,Transfer,Dog,Manchester Terrier/Chihuahua Shorthair,Tan,240,No,Hembra
2014-03-28 15:46:00,Adoption,Dog,Golden Retriever/Great Pyrenees,Cream,730,Si,Hembra
2014-04-04 14:52:00,Return to Owner,Dog,Shiba Inu Mix,Tan,1095,Si,Hembra
2014-06-19 18:30:00,Adoption,Dog,Labrador Retriever Mix,Brown Brindle,60,Si,Macho
2014-01-20 12:21:00,Adoption,Cat,Domestic Shorthair Mix,Torbie,365,Si,Hembra
2013-10-11 17:30:00,Adoption,Dog,Chihuahua Shorthair Mix,Tricolor,60,Si,Hembra
2014-04-08 12:24:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,240,Si,Macho
2014-07-17 18:09:00,Transfer,Cat,Domestic Shorthair Mix,White/Blue,21,No,Macho
2014-12-08 17:32:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,60,Si,Hembra
2014-03-25 17:33:00,Return to Owner,Cat,Domestic Shorthair Mix,Blue/White,1825,Si,Macho
2014-08-20 16:54:00,Adoption,Cat,Domestic Medium Hair Mix,Black/White,60,Si,Hembra
2014-01-25 12:42:00,Adoption,Cat,Domestic Medium Hair Mix,Black/White,240,Si,Hembra
2014-01-22 17:11:00,Transfer,Dog,Cardigan Welsh Corgi Mix,Tricolor,730,Si,Macho
2014-01-01 12:50:00,Adoption,Dog,Flat Coat Retriever Mix,Black,730,Si,Hembra
2014-06-30 19:30:00,Adoption,Dog,Siberian Husky Mix,Sable,2920,Si,Hembra
2014-05-20 18:39:00,Adoption,Dog,Chihuahua Shorthair Mix,Chocolate/White,730,Si,Hembra
2013-12-11 12:50:00,Adoption,Dog,American Bulldog/Labrador Retriever,Black/White,730,Si,Macho
2014-05-17 11:29:00,Transfer,Cat,Domestic Longhair Mix,Tortie,180,Si,Hembra
2014-12-20 17:53:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Brown,210,Si,Macho
2014-10-25 12:12:00,Transfer,Dog,Dachshund Mix,Red/White,150,Si,Macho
2014-06-17 13:21:00,Transfer,Dog,German Shepherd Mix,Black/Brown,30,Si,Hembra
2014-10-01 15:19:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,21,No,Macho
2014-07-14 18:08:00,Adoption,Cat,Domestic Shorthair Mix,Torbie,60,Si,Hembra
2014-07-06 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby,365,No,Macho
2014-06-18 12:50:00,Transfer,Cat,Domestic Longhair Mix,Black,3,No,Macho
2014-04-09 18:49:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,270,Si,Macho
2014-09-21 18:14:00,Euthanasia,Cat,Domestic Shorthair Mix,Orange Tabby/White,365,Si,Hembra
2014-05-15 16:19:00,Return to Owner,Cat,Siamese Mix,Seal Point,730,Si,Macho
2014-02-22 12:09:00,Adoption,Dog,Pit Bull Mix,White/Black,365,Si,Hembra
2014-08-23 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,90,No,Macho
2013-10-13 15:28:00,Adoption,Dog,Anatol Shepherd Mix,Brown/White,730,Si,Hembra
2014-07-14 18:09:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,90,Si,Macho
2014-11-26 14:36:00,Adoption,Dog,Yorkshire Terrier Mix,Brown/White,365,Si,Macho
2014-05-31 11:22:00,Transfer,Dog,Labrador Retriever Mix,Black/White,2,No,Hembra
2014-04-16 17:54:00,Adoption,Dog,Basenji/Chihuahua Longhair,Red/White,120,Si,Hembra
2013-12-04 14:32:00,Return to Owner,Cat,Domestic Shorthair Mix,Orange Tabby/White,730,Si,Macho
2013-12-23 17:27:00,Euthanasia,Cat,Siamese Mix,Flame Point,120,No,Hembra
2014-03-18 18:48:00,Transfer,Dog,Basset Hound,Tricolor,2920,Si,Hembra
2014-06-12 19:06:00,Adoption,Dog,Blue Lacy Mix,Blue,365,Si,Hembra
2014-11-24 14:22:00,Adoption,Dog,Miniature Poodle Mix,White,730,Si,Macho
2014-06-22 17:36:00,Transfer,Cat,Domestic Shorthair Mix,Calico,2,No,Hembra
2014-09-08 15:23:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,60,Si,Macho
2014-03-28 13:09:00,Transfer,Cat,Domestic Shorthair Mix,Blue/White,3,No,Macho
2013-12-28 16:22:00,Transfer,Cat,Domestic Shorthair Mix,Tortie,365,No,Hembra
2014-10-13 10:53:00,Euthanasia,Cat,Domestic Shorthair Mix,Brown Tabby,365,No,Macho
2014-09-23 09:00:00,Transfer,Cat,Domestic Medium Hair Mix,Torbie,210,Si,Hembra
2014-09-29 17:51:00,Transfer,Cat,Domestic Shorthair Mix,Blue,30,No,Macho
2014-11-29 13:50:00,Adoption,Dog,Australian Cattle Dog Mix,Blue Tick/Brown,365,Si,Macho
2014-01-12 15:20:00,Adoption,Dog,Pit Bull Mix,Tan,365,Si,Hembra
2014-12-07 18:26:00,Return to Owner,Dog,Staffordshire Mix,Chocolate,730,Si,Macho
2014-03-23 16:18:00,Euthanasia,Cat,Domestic Shorthair Mix,Blue Tabby,365,No,Hembra
2014-08-10 12:20:00,Transfer,Dog,Catahoula/Australian Cattle Dog,Black,730,No,Macho
2014-05-15 17:41:00,Return to Owner,Dog,Pit Bull Mix,Blue,1460,Si,Hembra
2014-09-30 14:11:00,Euthanasia,Cat,Domestic Shorthair Mix,Blue Tabby,21,No,Macho
2014-07-15 16:37:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,21,No,Macho
2014-12-06 12:27:00,Adoption,Dog,Pug/Beagle,Fawn,730,Si,Hembra
2013-10-21 17:20:00,Adoption,Dog,Brittany Mix,Chocolate/White,120,Si,Hembra
2013-10-23 11:23:00,Transfer,Dog,Chihuahua Shorthair Mix,Brown,2920,Si,Hembra
2014-05-13 08:00:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,730,No,Hembra
2014-11-20 12:22:00,Transfer,Cat,Snowshoe/Domestic Shorthair,White/Seal Point,1825,Si,Macho
2014-09-28 18:26:00,Adoption,Cat,Domestic Shorthair Mix,White,365,Si,Hembra
2014-04-04 18:06:00,Return to Owner,Dog,German Shepherd Mix,Tan/Black,2555,Si,Macho
